station_id,date_start,date_end,geo_lon,geo_lat,height,name
3425,1951-01-01,2004-05-31,9.5708,48.9729,344,Murrhardt
3426,1936-05-18,2020-11-09,14.7008,51.566,127,"Muskau, Bad"
3432,1949-01-01,1995-03-31,8.7184,48.5667,380,Nagold
3442,1947-01-01,2020-11-09,8.7506,50.3574,149,"Nauheim, Bad"
3478,1976-07-01,2005-08-16,13.1914,53.5468,81,Neubrandenburg
3484,1973-01-01,2020-11-09,11.2147,48.7086,380,Neuburg/Donau (Flugplatz)
3485,1991-06-01,2020-11-09,10.3773,48.3115,486,Neuburg/Kammel-Langenhaslach
3486,1949-01-01,2004-12-31,9.2722,49.2931,212,Neudenau
3490,1948-01-01,2020-11-09,7.0853,50.5346,111,"Neuenahr, Bad-Ahrweiler"
3493,1980-07-01,1990-07-31,7.5833,47.8333,223,Neuenburg-Zinken
3509,2004-10-01,2020-11-09,13.0421,53.102,77,Menz
3513,1955-01-01,2020-11-09,11.1344,50.5002,845,Neuhaus am Rennweg
3518,1971-01-01,1993-12-31,8.9101,47.976,793,Neuhausen ob Eck
3519,1993-12-01,2003-12-31,8.9932,47.9519,663,Neuhausen ob Eck-Unterschwandorf
3527,1947-01-01,2020-11-09,9.4050,50.8923,500,Neukirchen-Hauptschwenda
3532,1951-01-01,1976-11-30,10.6015,54.3609,4,Neuland
3534,1981-03-01,2020-11-09,11.4881,49.2713,584,Neumarkt-Höhenberg
3537,1936-01-01,2007-08-31,9.9791,54.0873,26,Neumünster
3540,1992-09-01,2020-11-09,7.3720,50.8446,195,Neunkirchen-Seelscheid-Krawinkel
3541,1962-08-01,1992-02-29,7.3081,50.8956,185,Neunkirchen-Seelscheid-Meisenbach
3542,1975-11-01,1995-05-31,7.1667,49.35,271,Neunkirchen/Saar
3545,1970-01-01,2020-11-09,7.2297,49.344,236,Neunkirchen-Wellesweiler
3552,1961-01-01,2019-04-08,12.8072,52.9037,38,Neuruppin
3565,1947-01-01,2002-01-31,10.6001,49.5728,315,Neustadt/Aisch
3571,2008-03-01,2020-11-09,11.8638,49.8174,452,Neustadt am Kulm-Filchendorf
3575,1951-01-01,1982-12-31,8.1405,49.357,163,Neustadt/Weinstraße
3576,1976-01-01,2002-10-31,8.1822,49.3478,125,Neustadt/Weinstraße (Heidehof)
3577,1947-01-01,1976-06-30,13.0502,53.3585,64,Neustrelitz
3578,1981-10-01,2006-12-31,12.1443,48.9832,341,Regensburg-Burgweinting
3590,1961-01-01,2005-09-30,8.8923,50.2335,180,Nidderau-Windecken
3591,1994-01-01,2020-11-09,6.4240,50.6743,350,Nideggen-Schmidt
3595,1966-05-01,2003-06-30,7.8080,50.4107,250,Niederelbert
3603,2000-07-01,2020-11-09,9.9667,49.3895,459,Niederstetten
3605,1951-01-01,1980-10-31,10.2427,48.5334,451,Niederstotzingen
3612,1947-01-01,2020-11-09,9.2229,52.6711,25,Nienburg
3621,1947-01-01,2020-11-09,10.5067,48.8253,435,Reimlingen
3623,1969-01-01,2020-11-09,6.6602,50.8294,111,Nörvenich (Flugplatz)
3631,1947-01-01,2020-11-09,7.1519,53.7123,12,Norderney
3639,1974-01-01,2020-11-09,8.6583,53.7647,25,Nordholz (Flugplatz)
3640,1936-01-01,2006-12-31,7.0640,52.4124,24,Nordhorn-Blanke
3651,1992-04-02,2020-10-30,9.9450,51.7521,109,Northeim-Stöckheim
3657,1983-06-01,2015-08-31,7.5543,50.9081,341,Nümbrecht auf dem Lindchen
3658,1980-07-01,2005-01-31,7.5725,50.9095,303,Nümbrecht-Distelkamp
3659,1947-01-01,1995-03-27,6.9501,50.3391,627,Nürburg
3660,1995-02-24,2020-11-09,6.8697,50.3602,485,Nürburg-Barweiler
3661,1960-01-01,1978-03-31,11.0667,49.45,307,Nürnberg (Hochhaus)
3666,1934-01-01,1974-12-31,11.1070,49.5008,335,Nürnberg-Buchenbuehl
3667,1975-01-01,2020-11-09,11.2538,49.4258,368,Nürnberg-Netzstall
3668,1879-01-01,2020-11-09,11.0549,49.503,314,Nürnberg
3671,1955-01-01,1991-03-31,9.3261,48.6321,280,Nürtingen
3672,1948-05-01,1954-12-31,8.8962,48.6207,457,Nufringen
3679,1947-01-01,2020-11-09,12.1665,47.6187,518,Kiefersfelden-Gach
3694,1950-06-01,1981-12-17,10.7256,50.7005,810,Oberhof
3702,1972-01-01,2006-12-31,7.8288,47.878,515,Münstertal-Obermünstertal
3705,1982-07-01,2004-12-31,8.5735,48.3147,480,Oberndorf/Neckar-Aistaig
3722,1974-01-01,2011-11-19,11.5528,48.2443,484,Oberschleißheim
3727,1983-10-01,2001-09-30,10.0313,47.5619,800,Oberstaufen-Kalzhofen
3730,1910-01-01,2020-11-09,10.2759,47.3984,806,Oberstdorf
3734,2004-07-01,2020-11-09,9.3525,49.128,230,Obersulm-Willsbach
3735,1936-07-01,1958-12-31,12.2760,48.2635,455,Obertaufkirchen
3739,1948-10-01,2020-11-09,12.4365,49.4521,596,Oberviechtach
3744,1971-12-01,1975-06-30,9.5383,51.6018,125,Oberweser-Gieselwerder
3751,1988-06-01,1997-12-31,9.8822,48.0449,626,Ochsenhausen-Mittelbuch
3752,1959-09-01,1982-09-30,11.8074,50.03,1014,Ochsenkopf
3753,1964-01-01,1993-03-31,7.1784,52.2042,56,Ochtrup
3761,1947-01-01,2020-11-09,9.5176,49.207,276,Öhringen
3775,1978-01-01,1998-12-16,8.7468,50.1029,100,Offenbach/Main (Zentrallabor)
3776,1957-11-01,1995-10-31,8.7546,50.0946,110,Offenbach/M. (Stadt)
3777,1958-01-01,2003-12-31,7.9255,48.4593,153,Offenburg
3788,1960-06-01,1985-12-31,14.7628,50.8646,305,Olbersdorf
3790,1947-01-01,1989-09-30,8.2516,53.1018,5,Oldenburg (A)
3791,1969-01-01,2012-10-01,8.1824,53.1763,11,Oldenburg
3811,1978-01-01,2020-11-09,13.0928,51.296,150,Oschatz
3815,1952-02-01,2010-11-30,8.0534,52.2553,95,Osnabrück
3818,1956-01-01,1966-12-31,11.7333,52.7167,29,Osterburg
3821,1984-08-01,2020-11-09,11.9292,51.0873,246,Osterfeld
3825,1961-01-01,1977-12-31,7.2773,49.5033,338,Osterhof
3836,1972-05-01,2020-11-09,10.2211,50.4538,314,Ostheim v.d. Rhön
3856,1949-01-01,1993-06-30,10.4313,47.6383,1010,Oy-Mittelberg
3857,1993-10-01,2020-11-09,10.3892,47.6362,886,Oy-Mittelberg-Petersthal
3867,1950-01-01,1956-12-31,7.4814,53.0643,7,Papenburg
3875,1950-01-01,2020-11-09,11.6896,49.151,549,Parsberg/Oberpfalz-Eglwang
3878,1936-01-01,1957-12-31,13.4152,48.5805,329,Passau-Maierhof
3879,1948-01-01,1997-01-03,13.4694,48.5779,409,Passau-Oberhaus
3883,1970-03-01,1998-01-31,11.9966,50.5999,442,Pausa-Unterreichenau
3897,1998-01-01,2020-11-09,10.8773,54.0893,2,Pelzerhaken
3903,1951-01-01,2004-09-30,6.3857,49.5114,175,Perl-Besch
3904,1965-01-01,2020-11-09,6.3789,49.5354,152,Perl-Nennig
3905,1990-08-29,2020-11-09,6.4476,49.5214,407,Perl-Sinz-Renglischberg
3915,1947-01-01,1950-12-31,13.3608,51.9893,145,Petkus
3921,1974-06-01,1996-04-30,7.6000,49.85,396,Pferdsfeld
3922,1975-11-01,2001-06-30,10.8598,49.1162,435,Pfofeld-Langlau
3924,1937-01-01,2005-08-31,8.7412,48.9059,246,Pforzheim-Eutingen
3925,1989-04-06,2020-11-09,8.6973,48.9329,332,Pforzheim-Ispringen
3927,1958-01-01,2020-11-09,9.2869,47.9345,630,Pfullendorf
3929,1948-01-01,1985-09-30,8.4415,49.2511,100,Philippsburg
3939,1950-01-01,2020-11-09,7.5879,49.1912,385,Pirmasens
3946,1882-01-01,2020-11-04,12.1300,50.4819,386,Plauen
3954,1970-07-01,1996-09-30,10.4345,54.1603,26,Plön (Max-Planck-Institut)
3955,1950-01-01,1997-01-31,10.4020,54.159,24,Plön (See)
3974,1949-03-01,1993-06-30,11.5142,49.5058,368,Pommelsbrunn
3975,1993-09-01,2020-11-09,11.5357,49.4777,522,Pommelsbrunn-Mittelburg
3987,1893-01-01,2020-11-09,13.0622,52.3813,81,Potsdam
3988,1893-01-01,2019-12-31,13.0622,52.3822,81,Potsdam (Säkularstation)
4005,1946-01-01,1957-12-31,12.3624,47.8588,530,Prien-Stock
4018,1951-01-01,1983-08-31,11.2206,48.1877,550,Puch
4024,1853-07-01,2020-11-09,13.4771,54.3643,40,Putbus
4029,1940-01-01,1957-12-31,7.9544,52.6691,25,Quakenbrück
4032,1945-01-01,2020-11-09,11.1320,51.7953,142,Quedlinburg
4036,1995-05-01,2020-11-09,11.5412,51.3895,204,Querfurt-Mühle Lodersleben
4038,1947-01-01,1977-06-30,9.9071,53.7276,27,Quickborn (Kurzer Kamp)
4039,1974-12-01,2020-11-09,9.8776,53.7331,11,Quickborn
4053,1953-01-01,1996-12-31,9.0007,47.7458,407,Radolfzell-Markelfingen
4063,1951-01-01,2020-11-09,8.5906,52.4461,41,Rahden-Kleinendorf
4066,1986-11-01,1999-01-31,11.1048,47.9091,553,Raisting
4077,1937-01-01,1939-07-31,8.1868,48.8471,114,Rastatt
4079,1947-01-01,2005-06-30,11.4183,51.1765,200,Rastenberg
4091,1962-07-01,1998-06-30,12.6827,47.7327,1640,Rauschberg bei Ruhpolding
4094,1946-01-01,2020-11-09,9.6206,47.8062,440,"Weingarten, Kr. Ravensburg"
4100,1954-01-01,1973-12-31,7.1820,51.6243,109,Recklinghausen
4104,1879-01-01,2020-11-09,12.1019,49.0425,365,Regensburg
4125,1935-01-01,2006-11-30,12.8740,47.7238,470,"Reichenhall, Bad"
4127,1991-10-01,2020-11-09,7.6958,50.9906,347,Reichshof-Eckenhagen
4149,1947-01-01,1962-12-31,13.2222,50.5602,764,Marienberg-Reitzenhain
4152,1971-01-01,1977-12-31,8.1527,47.6783,760,Remetschwiel
4154,2011-02-01,2018-06-30,7.2505,51.18,345,Remscheid-Lennep
4156,1973-10-01,1998-02-28,9.6749,54.2878,8,Rendsburg
4157,1985-06-01,2003-11-30,7.4881,50.5052,315,Rengsdorf (Kurort)
4160,1970-12-22,2020-11-09,8.9240,48.7425,478,Renningen-Ihinger Hof
4166,1988-05-01,2002-12-31,9.1833,48.5051,360,Reutlingen-Betzingen
4169,1958-01-01,2020-11-09,7.9939,48.6703,131,Rheinau-Memprechtshofen
4174,1971-01-01,2017-12-20,7.3866,52.2887,40,Rheine-Bentlage
4175,1953-09-01,2020-11-09,7.7721,47.559,282,Rheinfelden
4177,1948-01-01,2020-11-09,8.3301,48.9726,116,Rheinstetten
4189,2004-08-01,2020-11-09,9.4596,48.1479,533,"Altheim, Kreis Biberach"
4222,1963-01-01,2006-01-31,12.4091,50.5263,464,Rodewisch
4225,1979-06-01,2019-04-12,12.5360,49.2195,373,Roding-Wetterfeld
4233,1936-04-03,1953-11-30,9.5167,50.3833,397,Röhrigshof bei Schlüchtern
4240,1948-01-01,1992-09-30,6.2058,50.6407,440,Roetgen
4261,1950-01-01,2020-11-09,12.1280,47.8753,442,Rosenheim
4271,1947-01-01,2020-11-09,12.0808,54.1803,4,Rostock-Warnemünde
4275,1946-01-01,2020-11-09,9.3398,53.1288,32,Rotenburg (Wümme)
4278,1951-01-01,2008-12-31,11.0934,49.2511,340,Roth bei Nürnberg
4279,1989-04-18,2020-11-09,6.3862,50.3046,593,Roth bei Prüm
4280,1971-01-01,2020-11-09,11.1035,49.2162,386,Roth
4287,1947-06-01,2020-11-09,10.1732,49.3848,415,Rothenburg ob der Tauber
4288,1951-01-01,1975-08-31,8.1808,52.1038,95,"Rothenfelde, Bad"
4293,1958-01-01,2005-11-30,11.7714,47.6819,747,Rottach-Egern
4294,1979-07-01,2002-10-31,8.9687,48.4704,360,Rottenburg-Kiebingen
4300,1957-02-01,2020-11-09,8.6356,48.1814,588,Rottweil
4301,1947-01-01,2020-11-09,7.8710,49.8502,102,"Kreuznach, Bad"
4318,1971-06-01,2006-12-31,12.6610,47.731,692,Ruhpolding
4320,1988-06-01,1992-09-30,10.2223,54.0934,36,Ruhwinkel
4323,1969-01-01,2020-11-09,7.8837,49.6468,461,Ruppertsecken
4327,1953-03-01,1971-07-16,13.0490,48.8765,797,Rusel-Irlmoos
4330,1952-01-01,1980-03-31,8.9557,48.8026,449,Rutesheim
4332,1947-05-01,1959-12-31,11.3894,50.6563,235,Saalfeld
4335,1977-07-01,1983-06-30,6.9500,49.25,206,Saarbrücken (Röchling)
4336,1951-01-01,2020-11-09,7.1077,49.2128,320,Saarbrücken-Ensheim
4338,1975-07-01,1988-01-26,7.0199,49.217,191,Saarbrücken (Wasserwerk)
4339,1948-01-01,2001-03-31,7.0168,49.2231,193,Saarbrücken-Sankt Johann
4343,1979-01-01,1997-09-30,6.7354,49.3256,180,Saarlouis
4347,1948-01-01,2003-07-08,10.5691,51.5909,292,"Sachsa, Bad"
4349,1987-11-01,2020-11-09,9.0710,48.9569,248,Sachsenheim
4350,1966-01-01,2008-12-31,7.9399,47.5619,339,"Säckingen, Bad"
4354,1985-09-01,2020-11-09,13.3146,48.7832,457,Saldenburg-Entschenreuth
4364,1965-01-01,1999-12-31,10.3054,52.0355,138,Salzgitter-Ringelheim
4367,1992-04-01,2006-12-31,9.5520,52.0781,175,Salzhemmendorf-Lauenstein
4371,1935-01-01,2020-11-09,8.7521,52.1042,135,"Salzuflen, Bad"
4373,1936-01-15,1972-06-30,11.1319,52.8568,29,Salzwedel
4377,1965-01-01,2020-11-09,10.0034,50.3518,518,Sandberg
4386,1947-01-01,2006-12-31,8.1247,47.761,795,Sankt Blasien
4390,1963-01-01,2004-12-31,8.0966,48.0091,896,Sankt Märgen
4391,1951-04-01,1969-10-31,9.1125,53.9878,3,Sankt Michaelisdonn
4393,1951-01-01,2020-11-09,8.6031,54.3279,5,Sankt Peter-Ording
4396,1951-01-01,1960-12-31,7.2036,49.4672,400,Sankt Wendel-Hof
4397,1978-02-01,2005-12-31,7.2020,49.5025,400,Sankt Wendel-Urweiler
4401,1950-01-01,1980-06-30,8.1872,51.6334,81,"Sassendorf, Bad-Ostinghausen"
4411,1979-12-01,2020-11-09,8.9671,49.9195,155,Schaafheim-Schlierbach
4419,1947-01-01,2004-12-31,7.7134,47.9556,212,Schallstadt-Mengen
4424,1966-04-06,1986-12-31,7.9083,47.9139,1205,Schauinsland (UBA)
4425,1951-01-01,1965-12-31,7.0290,49.4864,569,Schaumberg-Tholey
4429,1981-12-01,1994-08-31,9.8500,47.588,778,Scheidegg
4433,1987-01-01,2004-12-31,9.7700,48.1994,519,Schemmerhofen-Ingerkingen
4436,1947-01-01,1951-12-31,9.8460,50.8166,314,Schenklengsfeld
4438,1992-12-01,2006-12-31,11.0395,49.975,317,Scheßlitz
4442,1981-01-01,2007-12-31,9.1533,51.9119,155,Schieder
4445,1947-01-01,2020-11-09,10.6533,51.7658,609,Wernigerode-Schierke
4464,1951-04-01,2020-11-09,11.8041,50.5679,501,Schleiz
4466,1947-01-01,2020-11-09,9.5487,54.5275,43,Schleswig
4468,1953-01-01,1973-07-31,9.5649,54.5227,19,Schleswig-Stadtfeld
4471,1979-01-01,1985-07-31,11.8505,47.7358,780,Schliersee (A)
4474,1954-01-01,1973-12-31,7.7583,49.7961,170,Schlossböckelheim
4477,1957-01-01,2010-05-01,8.1860,47.8208,993,Schluchsee
4479,1954-01-01,1985-09-30,9.5358,50.3849,375,Schlüchtern-Kloster Gomfritz
4480,1985-10-01,2020-11-09,9.5534,50.3447,230,Schlüchtern-Herolz
4484,1961-01-01,1971-03-31,10.2543,53.6615,45,Schmalenbeck
4485,2005-02-01,2017-02-28,10.4539,50.725,296,"Schmalkalden, Kurort"
4489,1947-01-01,1962-12-31,10.7667,51.8833,198,Schmatzfeld
4490,1966-01-01,2002-12-31,6.8360,49.4149,223,Schmelz-Hüttersdorf
4501,1947-11-01,2020-11-09,10.7693,50.6546,937,Schmücke
4505,1947-01-01,1987-01-31,12.4534,50.4988,650,Schnarrtanne-Vogelsgrün
4508,1953-01-01,2020-11-09,6.4194,50.2968,649,Schneifelforsthaus
4517,1947-01-01,2008-11-30,8.6451,48.7859,635,"Schömberg, Kr. Calw"
4548,2007-07-01,2020-11-09,12.0791,50.1847,608,Schönwald/Ofr.-Brunn
4549,1977-05-01,2010-09-30,8.1969,48.1002,1021,Schönwald/Schwarzwald
4556,1972-09-01,2000-08-31,8.1991,48.1402,904,Schonach
4557,1953-01-01,2002-10-31,7.8439,47.6463,400,Schopfheim-Eichen
4559,1996-05-01,2020-11-09,12.6175,49.1644,398,Schorndorf-Knöbling
4560,1949-01-01,2020-11-09,9.1226,50.4925,265,Schotten
4571,1969-06-01,1997-03-31,10.4312,51.8369,504,Schulenberg
4576,1977-04-01,1981-07-31,11.0120,49.3261,343,Schwabach (A)
4581,1951-01-01,2002-10-31,9.8025,48.7768,415,Schwäbisch Gmünd-Strassdorf
4582,1983-04-01,2001-07-31,9.6892,49.0823,358,Schwäbisch Hall-Bibersfeld
4583,1991-11-26,2008-12-26,9.7456,48.7868,300,Schwäbisch Gmünd (Wind)
4584,1970-04-01,1979-05-31,11.8000,48.3667,444,Schwaigermoos
4586,1991-01-01,1998-06-30,8.0627,50.1394,320,"Schwalbach, Bad"
4592,1955-10-21,2020-11-09,12.0871,49.3278,356,Schwandorf
4593,1995-07-01,1999-11-30,11.1208,51.9639,117,Schwanebeck
4597,1945-01-01,2010-12-31,10.7181,47.5769,792,Schwangau-Horn
4605,1949-07-05,2020-11-09,11.1936,50.6441,277,Schwarzburg
4606,1960-01-01,1980-12-31,14.3500,51.5167,116,Schwarze Pumpe
4612,1936-01-01,1965-06-30,12.7678,50.5513,418,Schwarzenberg
4621,1958-05-01,2003-12-31,10.2160,50.0575,240,Schweinfurt-Gartenstadt
4625,1890-01-01,2020-11-09,11.3872,53.6425,59,Schwerin
4629,1972-10-01,1999-11-30,9.1420,54.5166,37,Schwesing
4642,1976-10-01,2020-11-09,11.7297,52.8911,21,Seehausen
4649,1947-01-01,1956-05-31,7.3228,50.8698,214,Seelscheid
4651,1937-01-01,2020-11-09,10.1885,51.904,186,Seesen
4656,1951-01-01,1973-06-30,10.2993,53.9278,49,"Segeberg, Bad"
4663,1982-02-01,2011-04-12,12.1188,50.1633,535,Selb/Oberfranken (Klärwerk)
4664,1941-01-01,2000-06-30,12.1727,50.1969,611,Selb/Oberfranken-Wildenau
4665,1969-01-01,1975-05-31,7.0417,49.5281,431,Selbach (Tholey)
4678,1970-01-01,1988-07-29,8.0333,53.5833,1,Sengwarden
4692,1937-01-01,2018-11-30,7.9966,50.8534,229,Siegen (Kläranlage)
4702,2000-07-02,2007-11-01,9.2500,48.1,645,Sigmaringen (Flugplatz)
4703,1951-01-01,2020-11-09,9.1943,48.0719,581,Sigmaringen-Laiz
4704,1988-05-01,2020-11-09,9.7404,47.5776,507,Sigmarszell-Zeisertsweiler
4705,1947-01-01,1953-12-10,12.3891,49.7595,819,Silberhütte
4706,1981-01-01,2020-11-09,13.0273,48.2718,358,Simbach/Inn
4709,1979-04-01,2020-11-09,7.5981,49.9996,445,Simmern-Wahlbach
4719,1998-01-01,2007-08-28,8.8787,49.2447,169,Sinsheim
4729,1989-07-01,2004-02-29,9.4583,50.2882,342,Steinau-Seidenroth
4735,1977-01-01,1986-12-31,8.0833,48.7833,123,Söllingen
4741,1936-01-01,2002-12-31,7.0930,51.14,152,Solingen-Hohenscheid
4745,1947-07-21,2020-11-09,9.7930,52.9604,75,Soltau
4748,1947-01-01,2010-12-31,10.9059,51.352,221,Sondershausen
4752,1951-01-01,2008-07-01,11.1828,50.3746,626,Sonneberg-Neufang
4763,1961-01-01,2020-11-09,9.9266,51.0607,265,Sontra
4765,1951-01-01,1980-12-31,9.9849,51.2801,199,"Sooden-Allendorf, Bad"
4775,1952-01-01,1965-12-31,11.8211,49.7858,424,Speinshart
4782,1991-01-01,1991-12-31,12.1093,51.604,87,Spören-Prussendorf
4813,2020-08-01,2020-11-09,11.0466,50.0806,318,"Staffelstein, Bad-Stublang"
4818,1964-04-01,2000-12-31,11.7402,50.1531,597,Stammbach-Querenbach
4837,1985-12-01,1990-09-30,7.9466,47.9869,363,Stegen
4841,1998-10-01,2020-11-09,8.8735,53.6946,1,"Steinau, Kr. Cuxhaven"
4847,1970-01-01,1975-12-31,9.6902,51.3629,500,Steinberg
4857,1990-11-01,2020-11-09,9.6097,53.5534,1,Mittelnkirchen-Hohenfelde
4878,1930-01-01,2020-11-09,10.8811,51.6646,504,Oberharz am Brocken-Stiege
4880,1984-12-01,2020-11-09,10.1240,49.0878,450,Stimpfach-Weipertshofen
4881,1977-10-01,1994-07-31,9.0152,47.8591,532,Stockach
4886,1975-11-01,2007-05-26,9.3667,53.8333,3,Störsperrwerk
4887,1947-01-01,2020-11-09,9.8648,48.6656,734,Stötten
4896,1974-12-01,2020-11-09,9.8050,54.6654,40,Wagersrott
4911,1951-01-01,2020-11-09,12.5597,48.8275,351,Straubing
4919,1977-10-01,2020-11-09,8.8069,54.4965,7,Strucklahnungshörn
4926,1946-01-01,2013-05-13,9.2167,48.7896,224,Stuttgart (Neckartal)
4927,1949-08-01,1984-07-31,9.1814,48.7693,286,Stuttgart-Stadt
4928,1958-01-01,2020-11-09,9.2000,48.8281,314,Stuttgart (Schnarrenberg)
4929,1984-09-01,1985-05-31,9.2000,48.8333,311,Stuttgart (Schnarrenberg Aero)
4931,1953-01-01,2020-11-09,9.2235,48.6883,371,Stuttgart-Echterdingen
4933,1900-01-01,1977-06-30,9.2147,48.7091,401,Stuttgart-Hohenheim
4939,1947-01-01,1958-12-31,11.1167,51.7333,235,"Suderode, Bad"
4947,1988-08-17,2020-11-09,10.9200,52.2317,129,Süpplingen
4977,1993-01-01,2002-04-30,11.9724,52.5447,45,Tangermünde
4978,1986-01-01,2020-11-09,10.0228,50.639,395,Tann/Rhön
4987,1986-05-01,2004-06-30,9.6747,49.6122,179,Tauberbischofsheim-Dittigheim
4996,1936-01-01,1999-10-31,11.7639,47.7099,837,Tegernsee
4997,1994-10-01,2020-11-09,12.3419,50.9771,196,Starkenberg-Tegkwitz
5009,1947-01-01,2020-11-09,12.5574,53.761,38,Teterow
5014,1952-01-01,2020-11-09,8.9857,53.2758,7,Worpswede-Hüttenbusch
5017,1948-01-01,2020-11-09,11.3889,50.4002,633,Teuschnitz
5024,1947-01-01,1950-12-31,12.0328,52.2084,67,Möckern-Räckendorf
5029,1975-06-01,2020-11-09,7.0385,49.4737,386,Tholey
5032,1986-05-01,2003-12-31,9.8469,49.885,197,Thüngersheim
5039,1991-01-01,1998-12-31,10.1613,50.843,236,Tiefenort
5046,1967-01-01,2020-11-09,12.3542,49.8576,501,Tirschenreuth-Lodermühl
5047,1948-01-01,1995-12-31,8.1933,47.9394,870,Titisee-Neustadt-Langenordnach
5049,1957-01-01,2008-05-01,8.1460,47.8991,846,Titisee-Neustadt-Titisee
5059,1982-10-01,2002-12-31,7.9988,47.7279,781,Todtmoos
5063,1936-01-01,2007-05-31,11.5819,47.7566,724,"Tölz, Bad"
5064,2004-12-01,2020-11-09,6.4437,51.2897,37,Tönisvorst
5067,1937-01-01,1966-09-30,9.5628,51.7643,491,Torfhaus im Solling
5068,1936-01-01,1990-12-31,13.0000,51.5833,80,Torgau
5074,1936-01-01,1960-12-31,12.6566,47.8663,626,Traunstein-Sparz
5075,1971-10-01,2004-06-30,12.6182,47.8516,635,Traunstein-Axdorf
5078,1940-01-01,2020-11-09,10.8892,53.9619,2,Travemünde
5088,1991-01-01,2000-12-31,13.2460,54.5337,3,Trent
5094,1949-01-01,2001-12-31,8.2283,48.1316,683,Triberg
5095,1975-07-01,2001-09-01,8.2330,48.1288,700,Triberg (Kurpark)
5097,1991-01-01,2020-11-09,12.7675,54.0661,10,Tribsees
5099,1907-05-01,2020-11-09,6.6131,49.7326,132,Trier-Zewen
5100,1937-01-01,2020-11-09,6.6583,49.7479,265,Trier-Petrisberg
5105,1947-01-01,1973-02-28,9.2472,48.3132,700,Trochtelfingen
5107,1988-06-01,2003-12-31,9.3137,48.2814,769,Trochtelfingen-Wilsingen
5109,2000-07-01,2020-11-09,13.3039,53.5997,69,Trollenhagen
5111,1945-01-01,2020-11-09,12.5396,48.0311,560,Trostberg
5120,1950-01-01,1982-04-30,9.0515,48.5198,370,Tübingen
5127,1991-02-01,2003-12-31,8.8179,48.0083,649,Tuttlingen
5128,1979-06-01,1990-12-31,8.7900,47.9682,668,Tuttlingen-Möhringen-Vorstadt
5133,1998-06-01,2020-11-09,8.9132,51.3344,295,Twistetal-Mühlhausen
5138,1946-01-01,2003-12-31,9.1562,47.7713,446,Überlingen/Bodensee
5142,1947-01-01,2020-11-09,14.0697,53.7444,1,Ueckermünde
5146,1951-01-01,2020-11-09,10.5289,52.9414,50,Uelzen
5149,1951-03-01,2020-11-09,10.1915,49.5741,306,Gollhofen
5154,1974-01-01,1996-09-30,9.9833,48.4,576,Ulm-Wilhelmsburg
5155,1944-01-01,2014-09-01,9.9524,48.3837,567,Ulm
5158,1987-12-01,2020-11-09,11.1759,52.1601,162,Ummendorf
5165,1948-02-01,2006-12-31,10.2898,52.8499,95,Unterlüß
5174,1975-01-01,2005-12-31,9.4003,48.4951,471,"Urach, Bad"
5185,1971-11-01,2006-12-31,11.0704,49.5933,291,Uttenreuth
5226,1987-06-11,2001-11-17,10.9151,47.953,708,Vilgertshofen
5229,1947-01-01,2020-11-09,8.4608,48.0453,719,Villingen-Schwenningen
5236,1959-01-01,1979-12-31,8.3112,52.8318,51,Visbek
5244,1961-01-01,1982-02-28,6.8612,49.2581,220,Völklingen-Stadt
5245,1976-01-01,1999-08-31,6.8804,49.2495,187,Völklingen (Kraftwerk-Fenne)
5249,1987-12-08,1990-12-31,12.1833,47.95,464,Vogtareuth (A)
5250,1936-01-01,2003-12-31,7.6353,48.0908,223,Vogtsburg-Oberrotweil
5252,1947-01-01,1957-12-31,9.5845,52.103,100,Voldagsen
5267,1963-06-01,1975-12-31,11.0222,52.0722,86,Wackersleben
5275,1985-10-01,2020-11-09,8.5374,49.2445,105,Waghäusel-Kirrlach
5277,1998-01-01,2009-06-30,9.1280,50.8119,349,Wahlen
5279,1951-01-01,2020-11-09,9.5749,51.6194,176,Wesertal-Lippoldsberg
5280,1981-04-01,2020-11-09,10.2267,53.9224,35,Wittenborn
5282,1917-01-01,1974-06-30,13.6744,51.1197,246,Wahnsdorf bei Dresden
5284,1978-01-01,1991-12-31,9.3228,48.8279,224,Waiblingen
5289,1983-01-01,2008-04-30,8.5612,48.4918,595,Waldachtal-Lützenhardt
5291,1948-01-01,1961-12-31,8.1558,47.976,1005,Waldau-Jostal
5296,1947-01-01,1989-04-30,9.0658,51.207,376,Waldeck
5300,1951-01-01,2020-11-09,8.3607,50.2596,380,Waldems-Reinborn
5306,1971-12-01,2003-12-31,13.4641,48.9293,940,Waldhäuser (National Park)
5308,1970-04-09,1986-12-31,10.7562,52.8009,72,Waldhof (Lüneburger Heide UBA)
5317,1949-01-01,1957-12-31,12.2979,50.0097,509,Waldsassen
5319,1981-08-01,2020-11-09,9.7076,47.9167,576,"Waldsee, Bad-Reute"
5320,1953-01-01,1991-06-30,8.2388,47.6172,330,Waldshut
5327,1981-07-14,2020-11-09,9.3975,49.5789,404,Walldürn
5335,1981-01-01,2020-11-09,10.5484,50.8963,348,Waltershausen
5344,1941-03-01,2006-12-31,7.9096,53.7865,2,Wangerooge
5347,1998-01-01,2020-11-09,9.1118,51.5039,236,Warburg
5349,1889-07-01,2020-11-09,12.6654,53.5196,73,Waren (Müritz)
5361,1949-01-01,2005-12-31,9.4420,50.6271,270,Wartenberg-Angersbach
